currentTimeMillis,nanoTime,timestamp,x,y,z
1424616689640,245644759823614,245644753400000,-1.0623871,-2.0294318,9.112013,
1424616689653,245644773056947,245644766415000,-1.334794,-0.9942854,9.152874,
1424616689660,245644780405281,245644779565000,-1.4165162,-1.4165162,9.152874,
1424616689673,245644793233614,245644792581000,-1.607201,-1.8659877,8.60806,
1424616689687,245644807178614,245644805848000,-1.607201,-1.7570249,8.648921,
1424616689703,245644823205281,245644819125000,-1.607201,-1.7161638,8.648921,
1424616689718,245644838191947,245644832228000,-1.334794,-1.7570249,8.771504,
1424616689726,245644845931947,245644845351000,-1.484618,-1.8387469,9.071152,
1424616689739,245644859266947,245644858511000,-1.3756552,-1.6753027,8.921328,
1424616689752,245644872518614,245644871956000,-1.293933,-1.56634,9.112013,
1424616689768,245644888726947,245644885240000,-1.0623871,-1.4165162,9.452521,
1424616689785,245644905245280,245644898288000,-0.87170225,-1.4437568,9.152874,
1424616689792,245644912576947,245644911386000,-0.95342433,-1.4165162,9.152874,
1424616689805,245644925243614,245644924438000,-1.0623871,-1.4437568,9.071152,
1424616689818,245644938321947,245644937741000,-1.1849703,-1.293933,8.989429,
1424616689837,245644957026947,245644951501000,-1.253072,-1.334794,9.152874,
1424616689850,245644970690281,245644964586000,-1.253072,-1.525479,9.575105,
1424616689858,245644978638614,245644977675000,-1.1032481,-1.484618,8.921328,
1424616689871,245644991466947,245644990786000,-1.2258313,-1.6344417,8.921328,
1424616689885,245645005380280,245645004000000,-1.3756552,-1.8387469,8.349273,
1424616689902,245645022476947,245645017311000,-1.1849703,-1.607201,9.220976,
1424616689916,245645036565280,245645030575000,-1.4165162,-1.4437568,8.921328,
1424616689925,245645045081947,245645043686000,-1.253072,-1.6344417,9.030291,
1424616689937,245645057676947,245645056803000,-1.253072,-1.484618,8.989429,
1424616689951,245645070850281,245645070191000,-1.1849703,-1.4437568,8.921328,
1424616689967,245645087210280,245645083436000,-1.293933,-1.4165162,9.261836,
1424616689983,245645103748614,245645096473000,-1.0215261,-1.484618,9.152874,
1424616689991,245645111235281,245645109538000,-0.53119355,-2.0566726,8.962189,
1424616690003,245645123788614,245645122651000,-0.6401563,-2.2473574,7.4639506,
1424616690016,245645136703614,245645135966000,-1.6344417,-1.2258313,8.730643,
1424616690035,245645155375280,245645149230000,-1.1849703,-1.484618,8.921328,
1424616690048,245645168735280,245645162340000,-0.5720546,-1.6344417,8.880466,
1424616690057,245645176906947,245645175406000,-0.53119355,-1.2258313,8.880466,
1424616690069,245645189178614,245645188486000,-0.3405087,-1.4165162,9.343558,
1424616690083,245645203615281,245645202193000,-0.29964766,-1.334794,9.602345,
1424616690099,245645219118614,245645215433000,-0.61291564,-1.525479,9.261836,
1424616690109,245645229478614,245645228451000,-0.8036005,-1.8387469,8.989429,
1424616690123,245645242891947,245645241505000,-0.9942854,-1.8659877,8.921328,
1424616690137,245645257348614,245645254630000,-0.9942854,-1.7161638,8.921328,
1424616690150,245645270183614,245645267953000,-0.9125633,-1.7161638,9.220976,
1424616690167,245645286855280,245645281183000,-0.6401563,-1.7161638,9.220976,
1424616690175,245645295190280,245645294275000,-0.61291564,-1.6753027,9.534244,
1424616690188,245645307993614,245645307335000,-0.40861043,-1.6344417,9.384419,
1424616690201,245645321418614,245645320781000,-0.4903325,-1.8659877,8.989429,
1424616690217,245645337376947,245645334056000,-0.5720546,-1.7570249,9.220976,
1424616690235,245645355313614,245645347261000,-0.8036005,-1.7161638,8.921328,
1424616690250,245645369876947,245645360846000,-0.95342433,-1.7161638,9.112013,
1424616690254,245645374636947,245645373981000,-0.8036005,-1.7161638,9.193735,
1424616690268,245645388060280,245645387221000,-0.7218784,-1.6344417,8.989429,
1424616690283,245645403290281,245645400641000,-0.53119355,-1.607201,8.962189,
1424616690299,245645419098614,245645413835000,-0.61291564,-1.607201,8.921328,
1424616690315,245645434910280,245645426935000,-0.5720546,-1.56634,8.989429,
1424616690321,245645440936947,245645440155000,-0.6810174,-1.525479,8.839605,
1424616690334,245645453933614,245645453291000,-0.8036005,-1.525479,9.030291,
