currentTimeMillis,nanoTime,timestamp,x,y,z
1424616429872,245384992493640,245384985025000,0.25878662,1.1441092,9.302697,
1424616429878,245384998395306,245384997998000,0.6810174,1.2258313,9.302697,
1424616429892,245385012085306,245385011075000,0.8036005,1.1032481,9.112013,
1424616429906,245385026513639,245385024191000,1.525479,-0.9942854,7.6137743,
1424616429920,245385040561973,245385037491000,0.87170225,0.9125633,9.152874,
1424616429936,245385055925306,245385050690000,0.8308412,1.8659877,9.030291,
1424616429946,245385066140306,245385063823000,1.1032481,1.7978859,8.730643,
1424616429957,245385077545306,245385076875000,0.87170225,1.525479,8.798744,
1424616429970,245385090770306,245385089986000,0.8308412,1.6344417,8.839605,
1424616429986,245385106705306,245385103511000,0.8036005,1.7978859,8.989429,
1424616430002,245385121958640,245385116656000,0.7627395,1.6753027,9.152874,
1424616430011,245385130863640,245385129771000,0.6810174,1.2258313,8.880466,
1424616430023,245385143455306,245385142845000,0.7218784,0.95342433,8.798744,
1424616430036,245385156576973,245385155963000,0.61291564,1.1032481,8.730643,
1424616430052,245385172043640,245385169258000,0.4903325,1.1849703,9.030291,
1424616430068,245385187891973,245385182846000,0.7627395,1.293933,9.030291,
1424616430076,245385196491973,245385195908000,1.2258313,1.1441092,9.112013,
1424616430090,245385209843639,245385209031000,1.334794,1.0215261,9.261836,
1424616430105,245385225226973,245385222141000,1.253072,1.1441092,9.261836,
1424616430118,245385238795306,245385235428000,0.95342433,1.253072,9.493382,
1424616430134,245385254546973,245385248603000,0.7218784,1.4165162,9.343558,
1424616430143,245385263205306,245385261835000,0.5720546,1.4165162,9.071152,
1424616430155,245385275495306,245385274891000,0.7218784,1.253072,9.193735,
1424616430169,245385288846972,245385288198000,0.7627395,1.253072,9.071152,
1424616430185,245385305605306,245385301528000,0.7218784,1.1849703,9.302697,
1424616430200,245385320436973,245385314680000,0.7627395,1.0623871,8.839605,
1424616430209,245385329203639,245385327760000,0.6401563,0.9942854,9.261836,
1424616430221,245385341453640,245385340840000,0.87170225,1.0215261,8.880466,
1424616430235,245385354880306,245385354113000,0.87170225,1.0215261,8.989429,
1424616430251,245385371631973,245385367391000,0.9942854,1.0215261,9.193735,
1424616430267,245385386893639,245385380535000,0.95342433,1.1032481,9.030291,
1424616430274,245385394191973,245385393555000,1.1032481,1.0623871,9.152874,
1424616430287,245385407358639,245385406700000,0.9942854,1.1849703,9.41166,
1424616430300,245385420738640,245385419975000,0.8036005,1.334794,9.112013,
