currentTimeMillis,nanoTime,timestamp,x,y,z
1423495808977,1216425224879,1216382689000,0.10896278,-2.7513103,9.193735,
1423495808985,1216432654880,1216395826000,-0.10896278,-2.6423476,9.071152,
1423495808987,1216434856546,1216408789000,-0.44947147,-2.6423476,8.689782,
1423495808988,1216435919879,1216421761000,-0.4903325,-2.7513103,8.3765135,
1423495808988,1216436196546,1216434991000,-0.53119355,-2.7921712,8.417375,
1423495809000,1216448319879,1216447996000,-0.027240695,-2.982856,8.771504,
1423495809014,1216461866546,1216461279000,-0.21792556,-2.669588,8.689782,
1423495809027,1216475006546,1216474461000,-0.19068487,-2.6423476,8.3765135,
1423495809042,1216490218213,1216487831000,-0.10896278,-2.7104492,8.648921,
1423495809058,1216506001546,1216501076000,-0.53119355,-2.7513103,8.417375,
1423495809067,1216514743213,1216514169000,-0.44947147,-2.6423476,8.499097,
1423495809080,1216527826546,1216527238000,-0.5720546,-2.7104492,8.60806,
1423495809096,1216543613213,1216540393000,-0.53119355,-2.8602731,8.499097,
1423495809109,1216556816546,1216553689000,-0.40861043,-2.7921712,8.689782,
1423495809126,1216573481546,1216566856000,-0.4903325,-2.8330324,8.962189,
1423495809135,1216582746546,1216579984000,-0.38136974,-2.8330324,8.771504,
1423495809146,1216593833213,1216593179000,-0.4903325,-2.7513103,8.689782,
1423495809159,1216607028213,1216606408000,-0.38136974,-2.7921712,8.771504,
1423495809178,1216625563213,1216619801000,-0.3405087,-2.7104492,8.689782,
1423495809192,1216639783212,1216633123000,-0.3405087,-2.6014864,8.730643,
1423495809199,1216647119879,1216646233000,-0.40861043,-2.6423476,8.798744,
1423495809213,1216660993213,1216659321000,-0.40861043,-2.5197644,8.839605,
1423495809225,1216673256546,1216672596000,-0.44947147,-2.6014864,8.839605,
1423495809241,1216688676546,1216685919000,-0.3405087,-2.5606253,8.839605,
1423495809258,1216705494879,1216699056000,-0.38136974,-2.5197644,8.798744,
1423495809266,1216713969879,1216712953000,-0.4903325,-2.7104492,8.989429,
1423495809279,1216726728213,1216726073000,-0.44947147,-2.669588,9.071152,
1423495809292,1216740189880,1216739436000,-0.4903325,-2.8330324,9.030291,
1423495809308,1216756123213,1216752871000,-0.38136974,-2.9419951,8.962189,
1423495809324,1216771553213,1216766021000,-0.40861043,-3.0645783,8.798744,
1423495809334,1216781616546,1216779134000,-0.61291564,-3.173541,8.798744,
1423495809345,1216792958213,1216792271000,-0.44947147,-3.091819,8.962189,
1423495809358,1216806198213,1216805531000,-0.40861043,-3.173541,8.798744,
