currentTimeMillis,nanoTime,timestamp,x,y,z
1424633745911,258247981784043,258247972474000,-2.1383946,0.29964766,10.024576,
1424633745915,258247985750709,258247985427000,-3.0645783,0.027240695,8.648921,
1424633745928,258247999085709,258247998495000,-3.13268,-0.5720546,7.3141265,
1424633745946,258248016690709,258248012124000,-3.173541,-0.19068487,7.7363577,
1424633745960,258248030737376,258248025350000,-2.4108016,0.38136974,8.989429,
1424633745970,258248040850710,258248038465000,-1.4437568,0.44947147,9.493382,
1424633745981,258248052239043,258248051549000,-0.7218784,0.38136974,9.602345,
1424633745994,258248065452376,258248064779000,-0.95342433,0.25878662,9.724928,
1424633746010,258248080789043,258248078099000,-1.7570249,0.40861043,9.261836,
1424633746026,258248096639043,258248091259000,-2.7921712,0.6401563,8.458236,
1424633746036,258248106834043,258248104395000,-3.3642259,0.61291564,8.771504,
1424633746047,258248118340709,258248117465000,-3.0237172,0.3405087,8.689782,
1424633746060,258248131360710,258248130720000,-2.5606253,0.21792556,8.839605,
1424633746076,258248146940709,258248144012000,-2.2882185,0.06810174,9.261836,
1424633746092,258248163559043,258248157204000,-1.253072,-0.19068487,9.193735,
1424633746100,258248171310710,258248170335000,-1.7978859,0.21792556,8.962189,
1424633746113,258248184252376,258248183612000,-1.9885708,0.5720546,9.261836,
1424633746126,258248197527376,258248196907000,-1.7978859,0.6401563,9.220976,
1424633746143,258248213797376,258248210427000,-1.484618,0.5720546,9.724928,
1424633746158,258248229147376,258248223599000,-1.3756552,0.4903325,9.575105,
1424633746168,258248239025709,258248236684000,-1.253072,0.38136974,9.684067,
1424633746179,258248250515710,258248249752000,-1.2258313,0.40861043,9.602345,
1424633746193,258248263672376,258248263064000,-1.1032481,0.19068487,9.452521,
1424633746208,258248278927376,258248276389000,-0.8308412,0.027240695,9.220976,
1424633746225,258248295955709,258248289572000,-1.0623871,0.027240695,9.643207,
1424633746234,258248305294043,258248302864000,-1.334794,0.21792556,9.493382,
1424633746245,258248316532376,258248315919000,-1.525479,0.29964766,9.602345,
1424633746259,258248329690709,258248329059000,-1.6344417,0.40861043,9.030291,
1424633746274,258248345169043,258248342415000,-2.0566726,0.4903325,9.261836,
1424633746291,258248361852376,258248355580000,-2.2473574,0.6401563,9.152874,
1424633746299,258248369714042,258248368702000,-2.2882185,0.4903325,9.112013,
1424633746312,258248382707376,258248381802000,-2.3290794,0.38136974,8.22669,
1424633746325,258248395809043,258248395039000,-2.2882185,0.38136974,8.458236,
1424633746342,258248413025710,258248408370000,-2.4516625,0.61291564,9.071152,
1424633746357,258248428252376,258248421495000,-2.6014864,0.87170225,8.989429,
1424633746364,258248435287376,258248434600000,-3.255263,1.3756552,9.997335,
1424633746377,258248448270709,258248447649000,-3.0237172,1.4437568,9.833891,
1424633746391,258248461954043,258248461330000,-2.4516625,1.1032481,9.220976,
1424633746406,258248477350709,258248474639000,-2.3290794,0.4903325,9.030291,
1424633746423,258248494282376,258248487795000,-4.0180025,1.0623871,8.267551,
1424633746431,258248502105710,258248500835000,-5.965712,2.0294318,7.2324047,
1424633746444,258248514597376,258248513919000,-6.810174,2.2201166,7.3549876,
1424633746457,258248527790709,258248527182000,-6.3198414,3.091819,6.469665,
1424633746473,258248543655710,258248540625000,-5.7341666,3.091819,7.3822284,
1424633746488,258248559202376,258248553785000,-4.0180025,2.9419951,8.880466,
1424633746497,258248568124043,258248566850000,-2.2882185,2.2882185,7.804459,
1424633746510,258248580690710,258248579885000,-3.2825038,2.4789033,8.880466,
1424633746523,258248594085709,258248593267000,-4.2086873,2.982856,8.689782,
1424633746540,258248611282376,258248606600000,-5.3936577,3.3642259,9.030291,
1424633746555,258248625809043,258248619779000,-5.8158884,3.3233647,9.41166,
1424633746563,258248634035709,258248632907000,-4.8216033,2.7921712,8.730643,
1424633746576,258248646785709,258248645962000,-4.2086873,2.2201166,8.798744,
1424633746592,258248662844043,258248659299000,-3.13268,1.9885708,9.193735,
1424633746606,258248677535709,258248672557000,-2.3290794,1.8659877,9.493382,
1424633746624,258248694745709,258248685649000,-2.8330324,1.7570249,9.493382,
1424633746628,258248699444042,258248698780000,-3.2825038,1.4437568,9.534244,
1424633746642,258248712795710,258248712144000,-3.405087,0.95342433,5.47538,
1424633746656,258248727422376,258248725460000,-7.8861814,2.8602731,10.61025,
1424633746673,258248743629043,258248738702000,-5.434519,1.8659877,8.771504,
1424633746688,258248758905709,258248752060000,-4.508335,2.2882185,7.3549876,
1424633746695,258248765809043,258248765112000,-3.7864566,0.38136974,6.891896,
1424633746708,258248778860709,258248778217000,-2.8602731,-0.21792556,6.3198414,
1424633746721,258248792529043,258248791529000,-2.8602731,-0.8308412,5.3119354,
1424633746738,258248808597376,258248804799000,-2.2882185,-1.8659877,5.434519,
1424633746753,258248824067376,258248817955000,-3.445948,-1.7978859,4.167826,
1424633746761,258248831749043,258248831067000,-3.3642259,-2.1792557,4.971427,
1424633746774,258248844739043,258248844094000,-2.6423476,-2.0294318,5.8567495,
1424633746787,258248858019042,258248857369000,-2.7513103,-1.56634,6.469665,
1424633746804,258248875219043,258248870732000,-5.8976107,0.14982383,4.5491962,
1424633746819,258248889794042,258248883900000,-4.971427,-0.7627395,11.481953,
1424633746827,258248898067376,258248896960000,-0.14982383,-0.14982383,10.7192135,
1424633746841,258248911622376,258248910142000,1.334794,-0.21792556,11.9450445,
1424633746853,258248924525709,258248923464000,-0.7627395,0.40861043,11.291268,
1424633746870,258248940769043,258248936754000,-2.8330324,1.1849703,9.384419,
1424633746885,258248956030709,258248949879000,-2.669588,1.4165162,10.56939,
1424633746895,258248966139043,258248963500000,-1.607201,2.4789033,13.089154,
1424633746906,258248977179043,258248976559000,-0.6810174,3.214402,13.211738,
1424633746920,258248990710710,258248989819000,-0.38136974,4.3176503,14.124301,
1424633746935,258249006354043,258249003114000,-1.1441092,5.053149,13.74293,
1424633746951,258249022322376,258249016254000,-2.8330324,4.930566,12.476238,
1424633746960,258249030785710,258249029385000,-2.7921712,2.6014864,8.158588,
1424633746972,258249043140710,258249042472000,-5.1621118,2.982856,-3.5140498,
1424633746985,258249056390709,258249055730000,-12.094869,2.3290794,3.5140498,
1424633747002,258249073315710,258249069025000,-7.9270425,0.7218784,1.7161638,
1424633747017,258249088274042,258249082292000,2.7921712,-1.484618,2.8602731,
1424633747025,258249096442376,258249095325000,6.810174,-2.6014864,5.965712,
