currentTimeMillis,nanoTime,timestamp,x,y,z
1424095800750,91198176810960,91198174270000,1.8659877,3.091819,8.417375,
1424095800766,91198192575960,91198187520000,2.0975335,3.255263,8.117727,
1424095800781,91198207327627,91198200655000,2.1792557,3.3642259,8.417375,
1424095800788,91198214892627,91198213820000,2.0294318,3.255263,8.117727,
1424095800801,91198227564293,91198226885000,1.9068487,3.2825038,7.763598,
1424095800815,91198241369294,91198240214000,1.4437568,3.2825038,7.6546354,
1424095800839,91198265944293,91198253424000,1.525479,3.0645783,7.7363577,
1424095800844,91198270587627,91198266764000,1.6344417,3.405087,7.804459,
1424095800854,91198280362627,91198279945000,1.6753027,3.4731886,8.117727,
1424095800867,91198293819294,91198293155000,1.4437568,3.5549107,8.267551,
1424095800882,91198309059293,91198306282000,1.2258313,3.5957718,8.539958,
1424095800897,91198324174294,91198319565000,1.0623871,3.4731886,8.3765135,
1424095800913,91198339394293,91198332664000,1.1441092,3.4731886,8.539958,
1424095800920,91198346465960,91198345799000,1.484618,3.445948,8.3765135,
1424095800935,91198361685960,91198358957000,1.56634,3.4731886,8.499097,
1424095800949,91198376119293,91198372410000,1.484618,3.5957718,8.117727,
1424095800964,91198390537627,91198385674000,1.56634,3.636633,8.60806,
1424095800979,91198405650960,91198398780000,1.6753027,3.7047346,8.3765135,
1424095800988,91198414420960,91198412705000,1.525479,3.8681788,8.267551,
1424095801000,91198426374293,91198425764000,1.1849703,3.9362805,8.076866,
1424095801013,91198439717627,91198439087000,0.7218784,3.7455957,7.84532,
1424095801030,91198456435960,91198452412000,0.53119355,3.7455957,7.9679036,
1424095801046,91198472997627,91198465462000,-0.61291564,3.8681788,8.798744,
1424095801053,91198479259293,91198478604000,-0.21792556,3.5957718,8.267551,
1424095801066,91198492422627,91198491772000,2.3699405,2.6423476,7.3549876,
1424095801080,91198506804293,91198505095000,1.6753027,3.7455957,6.810174,
1424095801096,91198522770960,91198518300000,-0.29964766,3.5957718,7.4230895,
