currentTimeMillis,nanoTime,timestamp,x,y,z
1422969016583,13002399463134,13002393183000,-3.6774938,-0.21792556,8.036005,
1422969016595,13002410693134,13002406264000,-3.5957718,0.10896278,8.730643,
1422969016605,13002420836468,13002419341000,-3.636633,0.0,8.458236,
1422969016617,13002433009801,13002432378000,-3.7047346,0.027240695,8.539958,
1422969016632,13002448111467,13002445498000,-3.5140498,0.0,8.499097,
1422969016647,13002462883134,13002458848000,-3.405087,0.0,8.076866,
1422969016661,13002477543134,13002472019000,-3.445948,0.0,8.458236,
1422969016672,13002487636467,13002485099000,-3.3642259,0.06810174,8.730643,
1422969016683,13002498806467,13002498169000,-3.3642259,0.06810174,8.539958,
1422969016696,13002512069801,13002511401000,-3.214402,-0.027240695,8.349273,
1422969016712,13002527558134,13002524746000,-3.214402,0.14982383,8.580819,
1422969016727,13002543458134,13002537906000,-3.214402,0.027240695,8.417375,
1422969016738,13002554181468,13002552093000,-3.405087,0.0,8.839605,
1422969016750,13002565944801,13002565143000,-3.13268,-0.027240695,8.798744,
1422969016763,13002578874801,13002578241000,-3.3642259,0.10896278,8.839605,
1422969016778,13002593801468,13002591824000,-3.091819,0.06810174,8.989429,
1422969016794,13002609669800,13002605023000,-3.214402,0.10896278,8.880466,
1422969016804,13002619666467,13002618131000,-3.091819,-0.53119355,8.3765135,
1422969016816,13002632116468,13002631194000,-3.214402,-0.44947147,8.458236,
1422969016829,13002644901467,13002644271000,-3.255263,-0.21792556,8.730643,
1422969016845,13002661428134,13002657631000,-3.091819,0.027240695,8.539958,
1422969016862,13002677758134,13002670788000,-3.091819,0.06810174,8.417375,
1422969016870,13002686541467,13002683873000,-2.982856,0.06810174,8.60806,
1422969016882,13002697586467,13002696923000,-2.901134,0.10896278,8.3765135,
1422969016895,13002711336468,13002710656000,-3.0645783,0.06810174,8.730643,
1422969016910,13002725869801,13002723979000,-3.0237172,0.10896278,8.839605,
1422969016926,13002742054801,13002737168000,-3.0645783,0.29964766,8.539958,
1422969016943,13002758556467,13002750418000,-3.091819,0.19068487,8.60806,
1422969016948,13002764091468,13002763433000,-3.2825038,0.19068487,8.648921,
1422969016961,13002777183134,13002776549000,-3.214402,0.06810174,9.261836,
1422969016976,13002791763134,13002789899000,-2.7921712,-0.38136974,9.602345,
1422969016992,13002808178134,13002803154000,-2.9419951,-0.29964766,8.648921,
1422969017002,13002818004801,13002816233000,-2.669588,-0.19068487,9.724928,
1422969017017,13002832806468,13002831771000,-3.214402,0.5720546,7.804459,
1422969017029,13002845123134,13002844791000,-5.284695,0.3405087,8.880466,
1422969017042,13002858441467,13002857823000,-3.7047346,-0.8036005,8.349273,
1422969017059,13002875504801,13002871138000,-2.2473574,-2.1792557,6.810174,
1422969017076,13002891708134,13002884316000,-1.56634,-1.9885708,9.833891,
1422969017082,13002898173134,13002897533000,-2.0294318,-0.3405087,9.220976,
1422969017095,13002911384801,13002910698000,-2.2201166,0.06810174,9.41166,
1422969017110,13002925716467,13002924043000,-1.9885708,-0.21792556,9.41166,
1422969017128,13002944006468,13002937411000,-2.2473574,-0.44947147,9.071152,
1422969017144,13002960536468,13002951013000,-2.8330324,-0.5720546,8.458236,
1422969017149,13002964959801,13002964276000,-3.091819,-0.44947147,8.499097,
1422969017162,13002978331467,13002977514000,-2.901134,-0.25878662,8.539958,
1422969017176,13002992259801,13002990881000,-2.4108016,-0.29964766,8.798744,
1422969017192,13003008249801,13003004098000,-2.0566726,-0.38136974,8.771504,
1422969017207,13003023541468,13003017216000,-2.2201166,-0.44947147,8.580819,
1422969017215,13003031024801,13003030356000,-2.4108016,-0.4903325,8.648921,
1422969017228,13003044036468,13003043413000,-2.7513103,-0.53119355,8.539958,
1422969017242,13003058204801,13003056706000,-2.901134,-0.44947147,8.499097,
1422969017258,13003073584801,13003070171000,-2.6014864,-0.4903325,8.417375,
1422969017277,13003092544801,13003083898000,-2.6014864,-0.4903325,8.648921,
1422969017283,13003098873134,13003097028000,-2.5197644,-0.5720546,8.648921,
1422969017295,13003110826468,13003110173000,-2.5197644,-0.61291564,8.798744,
1422969017308,13003124006468,13003123409000,-2.669588,-0.61291564,8.839605,
1422969017323,13003139474800,13003136734000,-2.8602731,-0.53119355,8.22669,
1422969017341,13003156856467,13003149966000,-2.9419951,-0.4903325,8.730643,
1422969017350,13003165906467,13003163278000,-2.7104492,-0.3405087,8.921328,
1422969017361,13003177056467,13003176374000,-2.5197644,-0.40861043,8.580819,
1422969017374,13003190531468,13003189624000,-2.5197644,-0.44947147,8.798744,
1422969017390,13003205994801,13003203078000,-2.669588,-0.44947147,8.921328,
1422969017406,13003221969801,13003216263000,-2.669588,-0.40861043,8.730643,
1422969017415,13003231421468,13003229436000,-2.8330324,-0.40861043,8.60806,
1422969017427,13003243251468,13003242588000,-2.982856,-0.4903325,8.60806,
1422969017461,13003277024801,13003256458000,-2.901134,-0.53119355,8.771504,
1422969017463,13003278616467,13003269694000,-2.6014864,-0.44947147,8.730643,
1422969017482,13003298009801,13003283288000,-2.2473574,-0.40861043,8.798744,
1422969017483,13003299409800,13003296558000,-2.3290794,-0.3405087,8.22669,
1422969017495,13003310796468,13003309591000,-2.7921712,-0.40861043,8.458236,
1422969017507,13003323344801,13003322693000,-3.173541,-0.29964766,8.580819,
1422969017521,13003336691467,13003336073000,-3.0237172,-0.19068487,8.689782,
1422969017539,13003354614801,13003349351000,-2.8602731,-0.06810174,8.689782,
1422969017547,13003363506468,13003362411000,-2.6014864,-0.10896278,8.921328,
1422969017560,13003376313134,13003375458000,-2.7513103,-0.19068487,8.689782,
1422969017575,13003390929801,13003388611000,-2.901134,-0.25878662,8.689782,
1422969017588,13003404448134,13003402258000,-3.0237172,-0.29964766,8.308413,
1422969017604,13003419611467,13003415526000,-2.8602731,-0.21792556,8.349273,
1422969017613,13003429464800,13003428734000,-2.8602731,-0.14982383,8.349273,
1422969017626,13003442473134,13003441834000,-3.173541,0.027240695,8.648921,
1422969017639,13003455178134,13003454843000,-3.3233647,0.027240695,8.349273,
1422969017653,13003468688134,13003468076000,-3.4731886,0.14982383,8.689782,
1422969017670,13003485938134,13003481491000,-3.255263,0.14982383,8.771504,
1422969017680,13003495909801,13003494588000,-3.0237172,0.0,8.839605,
1422969017694,13003509636467,13003507756000,-3.173541,-0.19068487,8.798744,
1422969017709,13003524548134,13003521044000,-3.5957718,-0.40861043,8.458236,
1422969017722,13003538026467,13003534399000,-3.8273177,-0.53119355,8.499097,
1422969017739,13003554754801,13003547719000,-3.8681788,-0.4903325,8.349273,
1422969017753,13003568776467,13003561028000,-3.091819,-0.38136974,8.499097,
1422969017759,13003574753134,13003574083000,-2.8330324,-0.21792556,8.580819,
1422969017772,13003588034801,13003587431000,-2.5606253,-0.25878662,8.689782,
1422969017791,13003607341467,13003600768000,-2.7104492,-0.10896278,8.117727,
1422969017805,13003621276468,13003613886000,-3.214402,-0.10896278,8.308413,
1422969017834,13003649906467,13003627098000,-3.3642259,-0.10896278,8.3765135,
1422969017837,13003652821468,13003640431000,-3.5957718,-0.21792556,8.036005,
1422969017839,13003654664801,13003654008000,-3.6774938,-0.3405087,7.6954966,
1422969017855,13003671071468,13003667314000,-3.3233647,-0.40861043,7.995144,
1422969017872,13003687629801,13003680663000,-3.173541,-0.40861043,8.3765135,
1422969017878,13003694469801,13003693793000,-3.405087,-0.40861043,8.076866,
1422969017892,13003707564801,13003706934000,-4.0861044,-0.61291564,8.117727,
1422969017905,13003720888134,13003720233000,-4.4810944,-0.6401563,8.117727,
1422969017921,13003736686467,13003733483000,-4.671779,-0.87170225,8.036005,
1422969017937,13003752891468,13003746724000,-4.0861044,-1.1849703,8.267551,
1422969017951,13003767466467,13003759903000,-3.445948,-1.1849703,8.267551,
1422969017958,13003773821468,13003773153000,-3.5140498,-1.1849703,8.036005,
1422969017971,13003786833134,13003786229000,-4.1269655,-1.1849703,8.267551,
1422969017986,13003801698134,13003799514000,-4.5900574,-1.334794,7.995144,
1422969018001,13003816691467,13003812878000,-4.671779,-1.4165162,8.117727,
1422969018016,13003832463134,13003826011000,-4.399372,-1.4437568,8.308413,
1422969018025,13003841051468,13003839079000,-4.1269655,-1.4437568,8.499097,
