currentTimeMillis,nanoTime,timestamp,x,y,z
1422968406660,12392476351526,12392472709000,-1.293933,1.4437568,8.730643,
1422968406671,12392487488193,12392485848000,-1.1849703,1.6753027,8.648921,
1422968406689,12392505224860,12392498999000,-1.253072,1.253072,8.989429,
1422968406697,12392512808193,12392512223000,-1.1441092,1.2258313,8.798744,
1422968406710,12392525949860,12392525329000,-0.61291564,1.1849703,8.880466,
1422968406723,12392539481526,12392538599000,-0.61291564,1.1441092,8.648921,
1422968406739,12392555124860,12392552016000,-0.8036005,1.0623871,8.771504,
1422968406755,12392570938193,12392565226000,-0.7627395,1.0215261,8.499097,
1422968406763,12392578919859,12392578344000,-0.7627395,1.0215261,9.030291,
1422968406776,12392592046527,12392591433000,-0.8308412,1.0215261,9.030291,
1422968406796,12392612046527,12392604549000,-0.87170225,1.1441092,9.41166,
1422968406806,12392622439860,12392617843000,-0.9942854,1.1441092,9.030291,
1422968406821,12392637311526,12392631048000,-1.0623871,1.0215261,8.839605,
1422968406829,12392644718193,12392644066000,-1.334794,1.0215261,8.921328,
1422968406842,12392657913193,12392657248000,-1.1441092,0.95342433,9.493382,
1422968406856,12392671948193,12392670666000,-1.334794,0.95342433,9.112013,
1422968406872,12392687578193,12392683956000,-1.1849703,0.7218784,9.152874,
1422968406887,12392703371526,12392697066000,-1.0215261,0.87170225,9.193735,
1422968406895,12392710836527,12392710179000,-0.9125633,0.95342433,9.724928,
1422968406908,12392724024860,12392723361000,-0.6810174,0.9942854,9.493382,
1422968406921,12392737253193,12392736701000,-0.06810174,0.7218784,9.534244,
1422968406938,12392754503193,12392750169000,0.19068487,0.10896278,9.030291,
1422968406953,12392769216526,12392763394000,-1.0623871,1.0215261,9.193735,
1422968406962,12392777701526,12392776473000,-1.9068487,1.8387469,9.493382,
1422968406974,12392790471527,12392789549000,-1.9068487,1.607201,9.152874,
1422968406987,12392803419860,12392802809000,-1.4165162,0.87170225,9.452521,
1422968407005,12392820673193,12392816143000,-0.7627395,0.6401563,9.534244,
1422968407021,12392836563193,12392829388000,-0.14982383,0.6401563,9.493382,
1422968407027,12392843374860,12392842549000,-0.027240695,0.8036005,9.384419,
1422968407040,12392856301526,12392855628000,-0.3405087,0.7218784,9.384419,
1422968407053,12392869504859,12392868878000,-0.6401563,0.61291564,9.41166,
1422968407070,12392886158193,12392882204000,-0.87170225,0.4903325,9.220976,
1422968407085,12392901291527,12392895323000,-0.9125633,0.4903325,9.261836,
1422968407094,12392909729859,12392908408000,-1.2258313,0.5720546,8.771504,
1422968407106,12392922158193,12392921489000,-1.0623871,0.53119355,9.030291,
1422968407120,12392936043193,12392934778000,-1.0623871,0.53119355,8.798744,
1422968407137,12392952793193,12392948098000,-0.95342433,0.3405087,8.458236,
1422968407151,12392967244859,12392961296000,-0.9942854,0.3405087,8.036005,
1422968407160,12392975913193,12392974313000,-1.334794,0.10896278,7.804459,
