currentTimeMillis,nanoTime,timestamp,x,y,z
1424674804286,263448024676962,263448017768000,1.9885708,3.214402,8.458236,
1424674804293,263448031195296,263448030768000,1.7570249,3.5140498,8.648921,
1424674804306,263448044665296,263448043828000,1.607201,3.5549107,8.648921,
1424674804320,263448058265295,263448056951000,1.8659877,3.636633,8.648921,
1424674804333,263448071763629,263448070261000,1.9477097,3.636633,8.539958,
1424674804353,263448091318629,263448083423000,1.9885708,3.636633,8.308413,
1424674804367,263448105585296,263448096481000,2.0566726,3.5957718,8.580819,
1424674804372,263448110441963,263448109585000,2.1383946,3.445948,8.580819,
1424674804385,263448123535296,263448122953000,2.0566726,3.405087,8.499097,
1424674804401,263448139555295,263448136248000,2.0566726,3.636633,8.22669,
1424674804417,263448155498629,263448149438000,1.9885708,3.4731886,8.267551,
1424674804432,263448170693629,263448162806000,1.484618,3.5140498,8.267551,
1424674804438,263448176495296,263448175881000,1.525479,3.445948,8.458236,
1424674804451,263448189641962,263448189035000,1.6753027,3.405087,8.60806,
1424674804466,263448204585296,263448202405000,1.7570249,3.5549107,8.417375,
1424674804483,263448221806963,263448215555000,1.9885708,3.3642259,8.60806,
1424674804498,263448236415296,263448228700000,1.9068487,3.255263,7.8861814,
1424674804505,263448243200296,263448242501000,1.4437568,3.6774938,8.60806,
1424674804518,263448256183629,263448255570000,1.1849703,4.0861044,8.158588,
1424674804532,263448270436963,263448268861000,0.8308412,3.5957718,8.267551,
1424674804549,263448287066962,263448282056000,1.4165162,3.0237172,8.185829,
1424674804564,263448302246963,263448295118000,1.9068487,3.173541,8.3765135,
1424674804570,263448308851962,263448308173000,2.2201166,3.13268,8.989429,
1424674804584,263448322146963,263448321485000,2.5197644,3.214402,8.417375,
1424674804597,263448336000296,263448334768000,2.0294318,3.214402,8.539958,
1424674804614,263448352958629,263448347930000,1.7161638,3.3233647,8.185829,
1424674804629,263448367946962,263448361071000,1.9477097,2.982856,7.3822284,
1424674804636,263448374766962,263448374103000,1.293933,3.214402,8.117727,
1424674804649,263448387916962,263448387323000,1.7161638,3.3233647,8.22669,
1424674804664,263448402720296,263448400650000,1.8387469,3.3642259,8.349273,
1424674804680,263448418470295,263448413798000,2.1792557,3.3642259,8.308413,
1424674804690,263448428828629,263448426860000,2.4516625,3.7455957,9.152874,
1424674804703,263448441450296,263448439906000,3.9771416,3.8681788,13.130015,
1424674804715,263448453720296,263448453130000,3.3642259,2.6423476,10.419566,
1424674804730,263448468041962,263448466435000,2.3290794,2.6423476,9.152874,
1424674804747,263448485531962,263448479603000,1.484618,3.255263,7.804459,
1424674804756,263448494868629,263448493310000,1.1032481,3.445948,8.539958,
1424674804768,263448507005295,263448506355000,1.484618,3.2825038,8.117727,
1424674804782,263448520236963,263448519448000,1.6344417,3.0237172,8.267551,
1424674804796,263448534813629,263448532841000,2.0294318,3.0237172,8.185829,
1424674804812,263448550703629,263448545993000,2.1792557,3.13268,8.417375,
1424674804846,263448584598629,263448559116000,2.1383946,3.173541,8.349273,
1424674804852,263448590911963,263448572476000,1.8659877,3.2825038,8.158588,
1424674804864,263448602315296,263448585583000,1.8659877,3.2825038,8.308413,
1424674804873,263448611351963,263448598810000,1.7570249,3.3233647,8.158588,
1424674804875,263448613506962,263448612220000,1.7570249,3.255263,7.9270425,
1424674804888,263448626520296,263448625305000,1.484618,3.5957718,7.995144,
1424674804901,263448639043629,263448638410000,1.293933,3.6774938,7.7363577,
1424674804917,263448655930296,263448651790000,1.1032481,3.6774938,7.9270425,
1424674804930,263448668993629,263448665045000,1.2258313,3.9362805,7.8861814,
1424674804947,263448685348629,263448678286000,1.334794,3.9362805,7.8861814,
1424674804954,263448692780296,263448692111000,1.334794,4.0861044,7.84532,
1424674804967,263448705795296,263448705190000,1.3756552,3.8954194,7.7363577,
1424674804981,263448719081962,263448718446000,1.334794,3.8273177,7.6954966,
1424674804998,263448736318629,263448731621000,1.253072,3.5549107,7.273266,
1424674805014,263448752508629,263448744673000,1.2258313,3.4731886,7.4230895,
1424674805047,263448785286962,263448757880000,1.1849703,3.5140498,7.4639506,
1424674805050,263448788370295,263448771150000,0.9942854,3.5957718,7.4230895,
1424674805050,263448788876962,263448784311000,0.95342433,3.5957718,7.572913,
1424674805063,263448801996963,263448797603000,1.253072,3.5140498,7.2324047,
1424674805078,263448816688629,263448810811000,1.56634,3.2825038,7.7363577,
1424674805093,263448831551963,263448823930000,1.8659877,3.3642259,7.4639506,
1424674805099,263448837615295,263448837006000,1.9885708,3.5549107,7.804459,
1424674805112,263448850780296,263448850160000,1.9477097,3.5957718,7.572913,
1424674805127,263448865158629,263448863501000,1.8387469,3.5957718,7.7363577,
1424674805143,263448881986963,263448876668000,1.6344417,3.3642259,7.9679036,
1424674805159,263448897945295,263448889785000,1.334794,3.3233647,7.763598,
1424674805165,263448903513629,263448902846000,1.2258313,3.445948,7.5456724,
1424674805178,263448916605295,263448916015000,1.1849703,3.5140498,7.84532,
1424674805193,263448931443629,263448929343000,1.4437568,3.7047346,8.267551,
1424674805209,263448947850295,263448942626000,1.6344417,3.6774938,8.349273,
1424674805219,263448957901962,263448955696000,2.0294318,3.5549107,8.3765135,
1424674805231,263448969380295,263448968751000,2.2473574,3.6774938,9.112013,
1424674805244,263448982621962,263448981981000,2.1792557,4.0588636,9.112013,
1424674805259,263448997465295,263448995273000,1.9477097,4.399372,9.030291,
1424674805276,263449014480296,263449008425000,1.607201,4.2904096,8.771504,
1424674805285,263449023736962,263449021543000,1.607201,4.167826,8.839605,
1424674805297,263449035201962,263449034571000,1.4437568,4.0861044,8.771504,
1424674805310,263449048385295,263449047778000,1.1032481,4.2495484,8.689782,
1424674805325,263449063436962,263449061076000,1.0623871,4.3585114,8.880466,
1424674805341,263449079310295,263449074276000,1.7161638,4.3176503,8.771504,
1424674805351,263449089518629,263449087385000,1.8659877,4.399372,8.989429,
1424674805363,263449101355296,263449100688000,2.0566726,4.508335,9.493382,
1424674805376,263449114476962,263449113848000,2.1383946,4.3585114,9.384419,
1424674805391,263449129253629,263449127178000,1.9885708,4.3176503,9.602345,
1424674805407,263449145996962,263449140353000,1.6753027,4.399372,9.575105,
1424674805417,263449155628629,263449153441000,1.1441092,4.2904096,9.193735,
1424674805429,263449167123629,263449166491000,0.7627395,4.4810944,9.343558,
1424674805442,263449180396963,263449179600000,0.44947147,4.630918,9.030291,
1424674805459,263449197306962,263449193101000,0.40861043,4.69902,8.839605,
1424674805473,263449211890296,263449206263000,0.4903325,4.630918,8.989429,
1424674805484,263449222136962,263449219336000,0.7218784,4.2495484,8.880466,
1424674805495,263449233058629,263449232386000,0.87170225,4.167826,9.030291,
1424674805508,263449246261962,263449245620000,1.1441092,4.0588636,8.989429,
1424674805523,263449261590296,263449258923000,1.2258313,3.8954194,9.493382,
1424674805539,263449277425295,263449272105000,0.8036005,3.7047346,8.962189,
1424674805548,263449286163629,263449285150000,0.6401563,3.6774938,8.60806,
1424674805560,263449298826962,263449298220000,0.6401563,3.5140498,8.648921,
1424674805574,263449312081962,263449311498000,0.61291564,3.5140498,8.3765135,
1424674805589,263449327880295,263449324771000,0.5720546,3.4731886,8.417375,
1424674805606,263449344420296,263449337935000,0.4903325,3.445948,8.648921,
1424674805613,263449351708629,263449351013000,0.4903325,3.3642259,8.880466,
1424674805626,263449364660296,263449364035000,0.53119355,3.405087,8.539958,
1424674805640,263449378785295,263449377331000,0.4903325,3.3642259,8.798744,
1424674805659,263449397833629,263449390805000,0.21792556,3.5140498,8.989429,
1424674805674,263449412085296,263449403980000,0.25878662,3.405087,9.261836,
1424674805679,263449417743629,263449417096000,0.19068487,3.636633,9.030291,
1424674805692,263449430911963,263449430275000,0.3405087,3.405087,9.302697,
1424674805707,263449445395296,263449443576000,0.3405087,3.2825038,8.798744,
1424674805723,263449461076963,263449456773000,0.29964766,3.0237172,8.539958,
1424674805738,263449476210295,263449469953000,0.29964766,3.0645783,8.798744,
1424674805745,263449483835296,263449483188000,0.29964766,2.982856,8.539958,
1424674805759,263449497061962,263449496313000,0.14982383,2.9419951,8.117727,
1424674805772,263449510373629,263449509625000,0.21792556,2.7104492,8.580819,
1424674805788,263449526728629,263449522950000,0.21792556,2.7921712,8.539958,
1424674805805,263449543158629,263449536068000,0.29964766,2.7513103,8.499097,
1424674805811,263449549798629,263449549125000,0.21792556,2.8330324,9.030291,
1424674805825,263449563091962,263449562218000,0.21792556,2.8602731,8.730643,
1424674805838,263449576083629,263449575513000,0.25878662,2.7513103,8.539958,
1424674805855,263449593916962,263449588773000,0.14982383,2.6014864,8.689782,
1424674805870,263449608053629,263449601905000,0.027240695,2.5606253,8.962189,
1424674805877,263449615553629,263449614908000,-0.027240695,2.6423476,8.771504,
1424674805890,263449628591962,263449627963000,0.10896278,2.7104492,8.839605,
1424674805904,263449642406962,263449641493000,-0.0,2.8602731,8.798744,
1424674805920,263449658121962,263449654765000,-0.10896278,2.901134,8.839605,
1424674805936,263449674138629,263449667898000,-0.14982383,2.8330324,8.880466,
1424674805944,263449683016962,263449681026000,-0.19068487,2.7513103,9.071152,
1424674805956,263449694790296,263449694171000,-0.29964766,2.7513103,9.071152,
1424674805970,263449708063629,263449707486000,-0.38136974,2.7921712,9.030291,
1424674805986,263449724345296,263449720743000,-0.53119355,2.7921712,8.989429,
1424674806001,263449739728629,263449733838000,-0.6401563,2.7921712,8.989429,
1424674806009,263449747550295,263449746895000,-0.7218784,3.0237172,8.921328,
1424674806022,263449760820296,263449759958000,-0.6401563,3.0237172,9.152874,
1424674806035,263449773968629,263449773373000,-0.6810174,2.9419951,9.41166,
1424674806054,263449792238629,263449786623000,-0.7627395,2.901134,9.452521,
1424674806068,263449806175295,263449799701000,-0.7627395,2.8330324,9.452521,
1424674806075,263449813445296,263449812828000,-0.6401563,2.7104492,9.41166,
1424674806088,263449826730295,263449825873000,-0.6810174,2.4789033,9.41166,
1424674806101,263449839913629,263449839178000,-0.61291564,2.1792557,9.343558,
1424674806118,263449856711962,263449852498000,-0.53119355,2.0294318,9.452521,
1424674806128,263449866610295,263449865631000,-0.4903325,2.2473574,9.493382,
1424674806141,263449879323629,263449878685000,-0.44947147,2.7104492,9.765789,
1424674806155,263449893140296,263449892455000,-0.38136974,3.2825038,9.874752,
1424674806169,263449907046962,263449905756000,-0.4903325,3.636633,9.602345,
1424674806185,263449923590296,263449919025000,-0.7218784,3.7864566,9.684067,
1424674806200,263449938446962,263449932096000,-0.87170225,4.1269655,9.724928,
1424674806207,263449945805296,263449945113000,-0.9942854,4.2495484,9.534244,
1424674806220,263449958831962,263449958168000,-1.2258313,4.2086873,9.602345,
1424674806235,263449973110296,263449971543000,-1.525479,4.2904096,9.343558,
1424674806250,263449988658629,263449984796000,-1.7570249,4.2086873,9.220976,
1424674806266,263450004738629,263449997938000,-1.7978859,4.2086873,9.384419,
1424674806273,263450011663629,263450011041000,-1.3756552,4.440233,8.962189,
1424674806286,263450024830296,263450024240000,-0.9942854,4.508335,9.112013,
1424674806302,263450040900296,263450037543000,-0.40861043,4.5900574,8.962189,
1424674806317,263450055910296,263450050791000,-0.10896278,4.2086873,8.962189,
1424674806334,263450072328629,263450063901000,0.29964766,3.9362805,8.798744,
1424674806339,263450077616962,263450076991000,0.29964766,3.5957718,8.771504,
1424674806353,263450091766963,263450090891000,0.027240695,3.6774938,8.60806,
1424674806367,263450105895295,263450104225000,-0.38136974,3.7864566,8.267551,
1424674806383,263450121661963,263450117448000,-0.5720546,3.8273177,7.6137743,
1424674806399,263450137196962,263450131451000,-0.61291564,3.7864566,7.804459,
1424674806407,263450145128629,263450144476000,-0.61291564,3.636633,7.6137743,
1424674806420,263450158150295,263450157545000,-0.7218784,3.5957718,7.9270425,
1424674806433,263450171433629,263450170801000,-0.8036005,3.6774938,7.84532,
1424674806449,263450187341962,263450184066000,-0.95342433,3.5957718,7.804459,
1424674806465,263450203060296,263450197203000,-1.1441092,3.445948,7.84532,
1424674806473,263450211823629,263450210305000,-1.1441092,3.3233647,7.4639506,
1424674806485,263450223968629,263450223336000,-1.0215261,3.091819,7.4230895,
1424674806499,263450237256962,263450236620000,-0.9942854,2.7921712,7.504812,
1424674806515,263450253218629,263450249891000,-1.1441092,2.2201166,7.3549876,
1424674806531,263450269741962,263450263148000,-1.2258313,1.8387469,7.1506824,
1424674806538,263450276853629,263450276210000,-1.0215261,1.7978859,7.4230895,
1424674806551,263450289881962,263450289280000,-0.8036005,1.9477097,7.8861814,
1424674806565,263450303191962,263450302551000,-0.9125633,2.0975335,7.84532,
1424674806581,263450319260295,263450315823000,-0.9942854,2.2473574,8.349273,
1424674806597,263450335221962,263450328960000,-1.0623871,2.2473574,7.7363577,
1424674806605,263450343968629,263450342491000,-1.2258313,2.4108016,7.8861814,
1424674806618,263450356361962,263450355540000,-1.334794,2.5606253,8.22669,
1424674806632,263450370146963,263450368896000,-1.484618,2.8330324,8.076866,
1424674806647,263450385638629,263450382190000,-1.6753027,2.8330324,8.349273,
1424674806663,263450401251963,263450395330000,-1.9477097,2.7104492,8.308413,
1424674806672,263450410215296,263450408393000,-2.0294318,2.4789033,8.3765135,
1424674806684,263450422163629,263450421538000,-2.0975335,2.3290794,8.308413,
1424674806697,263450435908629,263450434850000,-2.2201166,2.0566726,8.3765135,
1424674806715,263450453105296,263450448130000,-2.2201166,1.8387469,8.308413,
1424674806729,263450467326962,263450461246000,-1.8659877,1.7161638,8.3765135,
1424674806736,263450474933629,263450474280000,-1.7570249,1.525479,8.267551,
1424674806749,263450487990295,263450487331000,-1.8387469,1.525479,8.798744,
1424674806763,263450501260296,263450500645000,-1.9477097,1.6753027,8.989429,
1424674806780,263450518588629,263450513895000,-2.2882185,1.6753027,9.261836,
1424674806795,263450533560296,263450527015000,-2.1792557,1.6753027,9.493382,
1424674806803,263450541571963,263450540910000,-1.7570249,1.6344417,9.575105,
1424674806816,263450554593629,263450553966000,-1.7978859,1.7570249,9.765789,
1424674806829,263450567978629,263450567270000,-2.0975335,1.9068487,9.765789,
1424674806845,263450583970296,263450580700000,-2.1792557,1.9068487,9.833891,
1424674806861,263450599490295,263450593870000,-2.0566726,2.0566726,10.18802,
1424674806870,263450608396962,263450606921000,-1.8659877,2.2201166,9.997335,
1424674806882,263450620961963,263450619981000,-1.7161638,2.4108016,9.997335,
1424674806896,263450634475296,263450633408000,-1.9885708,2.3699405,9.997335,
1424674806913,263450651766962,263450646680000,-2.3290794,2.6014864,9.384419,
1424674806929,263450667975295,263450659890000,-2.5606253,2.6423476,9.112013,
1424674806935,263450673715296,263450673061000,-3.0645783,2.8602731,8.962189,
1424674806948,263450686828629,263450686181000,-3.405087,3.13268,8.880466,
1424674806963,263450701311963,263450699486000,-3.13268,3.173541,8.962189,
1424674806978,263450716996962,263450712753000,-3.13268,3.0237172,8.539958,
1424674806997,263450735756962,263450728525000,-2.8602731,2.7513103,8.158588,
1424674807016,263450754061962,263450742075000,-2.4516625,2.669588,8.22669,
1424674807018,263450756440295,263450755296000,-2.2201166,2.6423476,8.22669,
1424674807031,263450769085295,263450768466000,-2.4789033,2.7513103,8.117727,
1424674807046,263450784486962,263450781753000,-2.669588,3.0237172,8.158588,
1424674807062,263450800168629,263450794981000,-2.9419951,3.13268,7.995144,
1424674807077,263450815798629,263450808105000,-3.405087,3.405087,7.9270425,
1424674807083,263450821843629,263450821221000,-3.636633,3.5549107,8.036005,
1424674807096,263450834873629,263450834286000,-3.2825038,3.8273177,8.076866,
1424674807112,263450850555296,263450847578000,-2.8330324,3.9771416,8.185829,
1424674807127,263450865721962,263450860735000,-2.5197644,3.7864566,8.076866,
1424674807143,263450881300296,263450873861000,-2.4108016,3.3233647,7.6546354,
1424674807149,263450887576962,263450886928000,-2.4789033,3.214402,7.5456724,
1424674807162,263450900900296,263450900171000,-2.8602731,2.9419951,6.932757,
1424674807177,263450915030296,263450913430000,-3.173541,2.8602731,7.082581,
1424674807193,263450931986962,263450926615000,-3.445948,2.901134,7.5456724,
1424674807203,263450941676962,263450939770000,-3.5549107,2.982856,7.4639506,
1424674807240,263450978271962,263450952768000,-3.4731886,2.9419951,7.6546354,
1424674807243,263450981340296,263450965971000,-3.3233647,2.8330324,7.804459,
1424674807243,263450981908629,263450979323000,-3.255263,2.7921712,7.995144,
1424674807266,263451004211962,263450992791000,-3.214402,2.7513103,7.995144,
1424674807273,263451011693629,263451005978000,-3.091819,2.669588,8.22669,
1424674807281,263451019943628,263451019270000,-2.6423476,2.669588,8.22669,
1424674807295,263451033140296,263451032550000,-2.7921712,2.7104492,8.417375,
1424674807309,263451047331962,263451045845000,-2.901134,2.7513103,8.349273,
1424674807325,263451063233629,263451059133000,-2.982856,2.982856,8.22669,
1424674807340,263451078216962,263451072238000,-3.214402,2.982856,8.267551,
1424674807347,263451085891962,263451085316000,-3.255263,3.0237172,8.267551,
1424674807361,263451099105295,263451098491000,-3.2825038,3.0645783,8.22669,
1424674807374,263451112820296,263451111946000,-3.214402,3.214402,8.60806,
1424674807391,263451129373629,263451125203000,-3.3642259,3.173541,8.417375,
1424674807408,263451145641962,263451138261000,-3.5957718,3.173541,8.539958,
1424674807414,263451152198629,263451151425000,-3.4731886,3.2825038,8.267551,
1424674807427,263451165508629,263451164478000,-3.445948,3.214402,7.9270425,
1424674807441,263451179253629,263451177746000,-3.3642259,3.173541,7.9270425,
1424674807457,263451195728629,263451191250000,-3.3233647,3.2825038,7.84532,
1424674807472,263451210745296,263451204295000,-3.405087,3.405087,7.995144,
1424674807480,263451218295295,263451217328000,-3.4731886,3.7455957,7.804459,
1424674807493,263451231586962,263451230418000,-3.3233647,4.3585114,8.036005,
1424674807507,263451245306962,263451243910000,-3.5140498,4.69902,8.3765135,
1424674807523,263451261401963,263451257141000,-3.7864566,5.053149,8.689782,
1424674807539,263451277493629,263451270165000,-3.8273177,5.243834,8.648921,
1424674807546,263451284478629,263451283300000,-4.2495484,5.1621118,8.185829,
1424674807558,263451296996962,263451296378000,-4.2495484,4.903325,8.308413,
1424674807573,263451311115296,263451309681000,-4.3585114,4.5900574,8.158588,
1424674807589,263451327170295,263451322943000,-4.4810944,4.2904096,7.9270425,
1424674807605,263451343550296,263451336051000,-4.5900574,3.5549107,7.9679036,
1424674807612,263451350628629,263451349168000,-4.440233,3.091819,8.499097,
1424674807624,263451362901962,263451362233000,-4.2495484,2.6014864,7.995144,
1424674807639,263451377740295,263451375543000,-4.0588636,2.4516625,8.499097,
1424674807656,263451394045296,263451388771000,-3.8954194,2.5197644,8.539958,
1424674807665,263451403236962,263451401891000,-3.636633,2.7513103,8.839605,
1424674807677,263451415571962,263451414960000,-3.0645783,2.7513103,8.989429,
1424674807690,263451428683629,263451428040000,-2.8330324,2.8602731,9.193735,
1424674807712,263451450230296,263451441261000,-2.8330324,3.0645783,9.220976,
1424674807723,263451461233629,263451454550000,-2.7104492,3.13268,9.384419,
1424674807730,263451468400295,263451467606000,-2.6014864,3.173541,9.112013,
1424674807743,263451481498629,263451480873000,-2.5606253,3.214402,8.962189,
1424674807757,263451495811962,263451494121000,-2.7513103,3.173541,8.689782,
1424674807772,263451510885296,263451507311000,-2.982856,2.9419951,8.580819,
1424674807789,263451527211962,263451520813000,-3.13268,2.8330324,8.22669,
1424674807796,263451534855296,263451533898000,-3.3233647,2.7513103,8.117727,
1424674807809,263451547570295,263451546978000,-3.255263,2.7104492,8.117727,
1424674807822,263451560975296,263451560325000,-3.3233647,2.6014864,7.6546354,
1424674807840,263451578340295,263451573565000,-3.3642259,2.4789033,7.5456724,
1424674807855,263451593446962,263451586773000,-3.0645783,2.4516625,7.504812,
1424674807864,263451602071962,263451599863000,-2.8330324,2.5606253,7.504812,
1424674807875,263451613670296,263451613050000,-2.901134,2.6423476,7.3549876,
1424674807890,263451628280295,263451626431000,-3.091819,2.7104492,7.6137743,
1424674807905,263451643471962,263451639706000,-3.0237172,2.669588,7.4230895,
1424674807920,263451658496962,263451652925000,-2.8330324,2.6014864,7.4639506,
1424674807929,263451667833629,263451665955000,-2.8330324,2.6014864,7.5456724,
1424674807941,263451679671962,263451679020000,-2.7513103,2.7513103,7.572913,
1424674807955,263451693265296,263451692645000,-2.7104492,2.7104492,7.6954966,
1424674807970,263451708180295,263451705946000,-2.5197644,2.7921712,7.6546354,
1424674807986,263451724413629,263451719128000,-2.7104492,2.982856,7.804459,
1424674808001,263451739801962,263451732291000,-2.9419951,2.982856,7.84532,
1424674808007,263451746015295,263451745401000,-3.0237172,3.0237172,8.076866,
