currentTimeMillis,nanoTime,timestamp,x,y,z
1424623434705,251307597911403,251307597479000,3.8954194,-1.1032481,9.575105,
1424623434719,251307612071403,251307611263000,0.5720546,-0.25878662,9.030291,
1424623434734,251307626719737,251307624529000,-1.1441092,-0.8308412,8.60806,
1424623434749,251307642418070,251307637794000,-1.1032481,-1.525479,9.193735,
1424623434765,251307657963070,251307651136000,-1.0215261,-1.2258313,8.989429,
1424623434772,251307664898070,251307664161000,-1.1032481,-0.9125633,9.152874,
1424623434787,251307679756403,251307677511000,-1.0215261,-0.9942854,8.771504,
1424623434803,251307696314737,251307691199000,-0.38136974,-1.334794,8.962189,
1424623434812,251307705471403,251307704368000,0.38136974,-1.334794,9.452521,
1424623434826,251307718633070,251307717633000,1.484618,-1.293933,9.220976,
1424623434838,251307731433070,251307730779000,1.7570249,-1.2258313,8.921328,
1424623434851,251307744223070,251307743881000,1.7161638,-1.1441092,9.220976,
1424623434865,251307757681403,251307757083000,1.3756552,-1.1849703,9.193735,
1424623434881,251307774224737,251307770386000,0.44947147,-1.1032481,9.193735,
1424623434897,251307789776403,251307783544000,-0.0,-1.0215261,8.989429,
1424623434904,251307796976403,251307796644000,-0.4903325,-1.2258313,8.962189,
1424623434918,251307811293070,251307809788000,-0.25878662,-1.2258313,9.030291,
1424623434931,251307824473070,251307823083000,0.14982383,-1.2258313,9.220976,
1424623434947,251307840316404,251307836378000,0.6810174,-1.253072,9.220976,
1424623434963,251307856018070,251307849586000,0.9942854,-1.293933,9.384419,
1424623434971,251307863651403,251307862949000,0.87170225,-1.253072,9.193735,
1424623434984,251307876743070,251307876061000,0.6810174,-1.1032481,8.989429,
1424623434997,251307890414737,251307889386000,0.38136974,-1.1032481,9.030291,
1424623435013,251307906361403,251307902674000,0.027240695,-1.1032481,8.798744,
1424623435030,251307922683070,251307916583000,0.10896278,-1.0215261,9.220976,
1424623435038,251307931214737,251307929838000,0.14982383,-1.1032481,9.220976,
1424623435051,251307944086403,251307943323000,0.3405087,-1.2258313,9.152874,
1424623435066,251307959103070,251307956819000,0.29964766,-1.293933,9.152874,
1424623435078,251307971208070,251307970196000,0.25878662,-1.3756552,8.839605,
1424623435092,251307985188070,251307984311000,0.06810174,-1.4437568,9.112013,
1424623435105,251307997878070,251307997326000,-0.027240695,-1.334794,9.152874,
1424623435119,251308011689737,251308010723000,-0.0,-1.2258313,9.112013,
1424623435133,251308026459737,251308023909000,0.14982383,-1.293933,9.220976,
1424623435148,251308041061403,251308037628000,0.19068487,-1.1441092,9.220976,
1424623435159,251308052256403,251308051543000,0.19068487,-1.1032481,9.302697,
1424623435176,251308069439736,251308065099000,0.25878662,-1.1441092,9.152874,
1424623435186,251308078858070,251308078253000,0.21792556,-1.1032481,9.030291,
1424623435199,251308091998070,251308091408000,0.14982383,-1.1032481,9.071152,
1424623435215,251308107768070,251308104933000,0.3405087,-1.1849703,9.41166,
1424623435229,251308121599737,251308118416000,0.40861043,-1.253072,9.152874,
1424623435244,251308137251403,251308131574000,0.40861043,-1.334794,9.112013,
1424623435252,251308145438070,251308144788000,0.38136974,-1.334794,8.839605,
1424623435266,251308159036403,251308158131000,0.19068487,-1.334794,9.152874,
1424623435280,251308172804737,251308172104000,0.25878662,-1.253072,9.41166,
1424623435295,251308188194736,251308185514000,0.14982383,-1.2258313,9.220976,
1424623435312,251308204893070,251308199101000,0.25878662,-1.1441092,9.152874,
1424623435321,251308213696403,251308212901000,0.38136974,-1.1849703,8.921328,
1424623435334,251308226846403,251308225929000,0.38136974,-1.1849703,8.989429,
1424623435348,251308240781404,251308239633000,0.21792556,-1.4165162,9.261836,
1424623435363,251308255811403,251308253014000,0.38136974,-1.293933,9.030291,
1424623435379,251308271823070,251308266159000,0.29964766,-1.334794,9.261836,
1424623435387,251308280236404,251308279378000,0.38136974,-1.293933,9.41166,
1424623435400,251308293244737,251308292513000,0.53119355,-1.334794,8.989429,
1424623435414,251308307454737,251308305916000,0.61291564,-1.2258313,9.261836,
1424623435432,251308324713070,251308319103000,0.6401563,-1.2258313,9.220976,
1424623435440,251308333016403,251308332266000,0.6810174,-1.253072,8.839605,
1424623435454,251308346543070,251308345748000,0.4903325,-1.2258313,9.220976,
1424623435467,251308359714736,251308359061000,0.44947147,-1.293933,9.261836,
