currentTimeMillis,nanoTime,timestamp,x,y,z
1424623364690,251237582811411,251237575998000,1.253072,0.14982383,9.112013,
1424623364696,251237589278077,251237588941000,0.8308412,0.9125633,9.452521,
1424623364710,251237603333078,251237601993000,0.7218784,0.7218784,8.730643,
1424623364725,251237618221411,251237615211000,0.7627395,0.7218784,8.417375,
1424623364738,251237631428078,251237628418000,0.9942854,1.0623871,8.349273,
1424623364750,251237642749745,251237642188000,1.1849703,1.2258313,8.308413,
1424623364764,251237657031411,251237655531000,0.9125633,1.253072,8.580819,
1424623364776,251237669459744,251237668803000,1.1032481,1.484618,8.689782,
1424623364790,251237682839744,251237682131000,1.2258313,1.6344417,8.798744,
1424623364804,251237697434744,251237695384000,1.253072,1.334794,9.152874,
1424623364822,251237714941411,251237708801000,1.1849703,0.9942854,8.989429,
1424623364839,251237732091411,251237722083000,1.0623871,0.87170225,9.261836,
1424623364843,251237736363078,251237735444000,0.8036005,0.8036005,9.493382,
1424623364856,251237749429744,251237748753000,0.44947147,0.7218784,9.384419,
1424623364871,251237764193078,251237762068000,0.25878662,0.61291564,9.343558,
1424623364888,251237780729745,251237775224000,0.44947147,0.61291564,9.384419,
1424623364896,251237789358077,251237788263000,0.40861043,0.61291564,9.41166,
1424623364909,251237802258078,251237801496000,0.5720546,0.6401563,9.575105,
1424623364923,251237816344744,251237814788000,0.4903325,0.6401563,9.302697,
1424623364942,251237834591411,251237827994000,0.3405087,0.6810174,9.41166,
1424623364949,251237842009745,251237841331000,0.21792556,0.7627395,9.302697,
1424623364962,251237855239744,251237854544000,0.25878662,0.8308412,8.921328,
1424623364976,251237869116411,251237867963000,0.3405087,0.8036005,8.648921,
1424623364992,251237884731411,251237881271000,0.4903325,0.95342433,8.349273,
1424623365008,251237901288078,251237894563000,1.0623871,0.8036005,8.499097,
1424623365016,251237908624744,251237907888000,1.293933,0.6810174,8.539958,
1424623365030,251237923061411,251237921178000,1.6344417,0.53119355,8.771504,
1424623365042,251237934938078,251237934308000,1.1849703,0.6401563,8.689782,
1424623365055,251237948281411,251237947606000,1.4165162,0.5720546,8.771504,
1424623365072,251237964716411,251237960813000,1.253072,0.95342433,8.185829,
1424623365085,251237978309744,251237974033000,1.6753027,1.3756552,8.3765135,
1424623365102,251237995474744,251237987173000,0.87170225,1.56634,8.771504,
1424623365108,251238001026411,251238000324000,0.87170225,1.0215261,8.580819,
1424623365121,251238014134744,251238013479000,0.6401563,1.0623871,8.499097,
1424623365137,251238029594744,251238026838000,0.61291564,1.293933,8.921328,
1424623365156,251238049263077,251238040394000,0.29964766,1.525479,9.071152,
1424623365161,251238054188078,251238053533000,0.4903325,1.56634,8.880466,
1424623365174,251238067413077,251238066653000,0.29964766,1.484618,8.921328,
1424623365188,251238080774745,251238079853000,0.29964766,1.4165162,8.921328,
1424623365203,251238096221411,251238093421000,0.38136974,1.4165162,8.417375,
1424623365220,251238112564745,251238106608000,0.14982383,1.484618,8.3765135,
1424623365228,251238120663078,251238119804000,-0.0,1.56634,7.9270425,
1424623365241,251238133641411,251238132931000,-0.0,1.7161638,7.763598,
1424623365256,251238148868077,251238146243000,0.06810174,1.7570249,7.1915436,
1424623365271,251238163664744,251238159484000,0.29964766,1.9885708,6.578628,
1424623365280,251238173156411,251238172808000,0.44947147,2.1792557,5.5843425,
1424623365297,251238189844744,251238185836000,0.25878662,2.4108016,5.1621118,
1424623365307,251238199628077,251238199026000,-0.21792556,2.669588,4.780742,
1424623365320,251238212849744,251238212176000,-0.14982383,2.8330324,4.69902,
1424623365334,251238227153077,251238225474000,0.29964766,3.0237172,4.780742,
1424623365356,251238249489744,251238238701000,0.61291564,3.13268,5.09401,
1424623365360,251238252623078,251238251981000,1.607201,3.5140498,5.1621118,
1424623365373,251238265903078,251238265226000,2.1792557,3.8954194,5.202973,
1424623365393,251238286501411,251238278588000,2.4516625,4.0861044,5.202973,
1424623365400,251238292903078,251238292291000,2.1383946,4.2904096,5.3936577,
1424623365416,251238308754744,251238305664000,1.6753027,4.399372,5.5434813,
1424623365432,251238325138078,251238318913000,1.484618,4.671779,5.5843425,
1424623365439,251238332308078,251238331964000,1.7978859,4.903325,5.965712,
1424623365453,251238346086411,251238345136000,2.2882185,5.47538,6.578628,
1424623365467,251238360431411,251238358476000,2.7104492,6.0474343,6.701211,
1424623365483,251238376326411,251238371751000,3.0645783,6.3879433,7.1234417,
1424623365493,251238385831411,251238385031000,3.3233647,6.701211,7.000859,
1424623365506,251238399178077,251238398389000,3.173541,6.9599977,7.000859,
1424623365519,251238412348078,251238411709000,2.901134,7.1506824,6.66035,
1424623365533,251238425659744,251238424979000,2.7921712,7.3822284,6.9599977,
1424623365549,251238441698078,251238438346000,2.6014864,7.763598,6.537767,
1424623365565,251238457828077,251238451578000,2.6014864,7.995144,7.1915436,
1424623365572,251238465119744,251238464781000,3.3233647,8.539958,7.3141265,
1424623365586,251238479263077,251238478111000,3.7047346,8.839605,7.082581,
1424623365601,251238493946411,251238493149000,3.5140498,8.880466,6.238119,
1424623365619,251238512128078,251238506578000,3.13268,8.921328,5.7341666,
1424623365635,251238527546411,251238519998000,3.0645783,9.030291,5.434519,
1424623365641,251238534364744,251238533618000,2.7513103,9.261836,4.8216033,
1424623365655,251238548306411,251238547179000,2.6014864,9.534244,4.903325,
1424623365668,251238560938078,251238560384000,2.6423476,9.915613,5.284695,
1424623365682,251238575059744,251238574316000,3.255263,10.147159,5.1212506,
1424623365698,251238591109745,251238587878000,3.636633,10.378705,5.202973,
1424623365714,251238606743078,251238601993000,3.636633,10.869038,4.671779,
1424623365731,251238624259744,251238615483000,3.3642259,10.909899,4.3176503,
1424623365737,251238629928077,251238628971000,3.214402,11.032481,3.636633,
1424623365751,251238644259744,251238643106000,2.982856,10.95076,3.7864566,
1424623365768,251238661096411,251238656336000,2.7921712,10.909899,3.445948,
1424623365777,251238670389745,251238669399000,2.7104492,10.800936,3.255263,
1424623365791,251238683734744,251238682719000,2.5197644,10.760075,2.982856,
1424623365803,251238696411411,251238695779000,2.4789033,10.8281765,2.4789033,
1424623365817,251238709768077,251238708874000,2.5197644,10.678352,2.5197644,
1424623365832,251238725381411,251238722089000,2.5606253,10.7192135,2.5606253,
1424623365845,251238738268077,251238735681000,2.6423476,10.678352,2.2473574,
1424623365861,251238754416411,251238748849000,2.7921712,10.56939,2.0975335,
1424623365870,251238762878078,251238762189000,2.7513103,10.487668,2.4108016,
1424623365883,251238776136411,251238775508000,2.7104492,10.378705,2.0975335,
1424623365899,251238791839745,251238788769000,3.0237172,10.296983,1.8387469,
1424623365915,251238808356411,251238802231000,2.9419951,10.18802,1.8387469,
1424623365923,251238816173078,251238815393000,2.9419951,10.2152605,2.0975335,
1424623365936,251238829183077,251238828491000,2.9419951,10.147159,2.2473574,
1424623365950,251238842553078,251238841966000,2.7513103,10.106298,1.7978859,
1424623365963,251238855764744,251238855044000,2.6423476,10.024576,1.6753027,
